owner_id,owner_login,owner_name,owner_url,homepage_url,owner_description,owner_logo,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,cargo_downloads_start,cargo_downloads_end,cargo_downloads_growth_rate,cargo_downloads_growth_percentile,cargo_downloads_final_weight
MDEyOk9yZ2FuaXphdGlvbjQ5MDE2MTk4,researchmm,Multimedia Research,https://github.com/researchmm,,Multimedia Research at Microsoft Research Asia,https://avatars.githubusercontent.com/u/49016198?v=4,2026-01-01,2026-04-01,1116.0,5259.0,3.7123655913978495,99.56830650238332,1.0,7.0,8.0,-0.2,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjg0NTY4Mg==,pry,The Pry REPL,https://github.com/pry,http://pryrepl.org,Pry is a powerful runtime developer console and IRB alternative for Ruby.,https://avatars.githubusercontent.com/u/845682?v=4,2026-01-01,2026-04-01,1537.0,8952.0,4.824333116460638,99.72119794945588,0.7561447078432603,22.0,25.0,0.1363636363636363,88.4181796606147,0.2438552921567396,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjM1MzU1OTUx,dappuniversity,DAPP University,https://github.com/dappuniversity,,Learn to build decentralized applications on the blockchain!,https://avatars.githubusercontent.com/u/35355951?v=4,2026-01-01,2026-04-01,1061.0,4992.0,3.704995287464656,99.55931288784964,1.0,1.0,1.0,-0.9,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjEzNDQ2MzM3,element-hq,Element,https://github.com/element-hq,https://www.element.io,"Founded by the creators of Matrix, we build digitally sovereign, secure and interoperable real-time communication solutions for large organisations.",https://avatars.githubusercontent.com/u/13446337?v=4,2026-01-01,2026-04-01,27102.0,31855.0,0.1753745111061914,75.06070689810235,0.3478669585888774,845.0,880.0,0.0414201183431952,54.23044974486769,0.2620519221119539,83480.0,6584493.0,77.87509583133685,99.75654290931224,0.3900811192991686,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE4Mjg4Nzk1,intoli,Intoli,https://github.com/intoli,https://intoli.com,,https://avatars.githubusercontent.com/u/18288795?v=4,2026-01-01,2026-04-01,1135.0,6411.0,4.648458149779736,99.68522349132115,0.7906275488463373,3.0,3.0,-0.7,,,469284.0,979243.0,1.086674593636263,28.18015824710895,0.2093724511536626,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ5NTAxMzc2,databrickslabs,Databricks Labs,https://github.com/databrickslabs,https://databricks.com/learn/labs,Labs projects to accelerate use cases on the Databricks Unified Analytics Platform,https://avatars.githubusercontent.com/u/49501376?v=4,2026-01-01,2026-04-01,1792.0,14129.0,6.884486607142857,99.86509578199478,0.513395521580741,177.0,199.0,0.1242937853107344,86.91111902219058,0.4598263066713995,,,,,,713933.0,829922.0,0.1624648251306495,6.318956870611836,0.0267781717478594,,,,,
MDEyOk9yZ2FuaXphdGlvbjEyMzU2MDI4,sous-chefs,Sous Chefs,https://github.com/sous-chefs,https://sous-chefs.org,Community of @chef cookbook maintainers,https://avatars.githubusercontent.com/u/12356028?v=4,2026-01-01,2026-04-01,1790.0,9180.0,4.128491620111732,99.6222681895854,0.8753397552446054,79.0,79.0,0.0,16.192001898659072,0.1246602447553947,,,,,,,,,,,,,,,
O_kgDODAeRJw,Kilo-Org,Kilo Code,https://github.com/Kilo-Org,https://kilo.ai,Kilo is the all-in-one agentic engineering platform.,https://avatars.githubusercontent.com/u/201822503?v=4,2026-01-01,2026-04-01,13624.0,18166.0,0.3333822665883734,85.70015289144706,0.3217472021065936,1156.0,1483.0,0.2828719723183391,96.15521537913848,0.4094800729755787,5537.0,1037829.0,102.7829,99.87827145465612,0.2687727249178276,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjc1NDU0Njg=,wavedrom,WaveDrom,https://github.com/wavedrom,wavedrom.com,Digital timing diagram (waveform) rendering engine that uses JavaScript to convert JSON description into SVG.,https://avatars.githubusercontent.com/u/7545468?v=4,2026-01-01,2026-04-01,1054.0,4837.0,3.5891840607210628,99.50535120064754,0.9966532565641356,10.0,10.0,0.0,16.192001898659072,0.0033467434358644,9928.0,8921.0,-0.1079,,,,,,,,,,,,
O_kgDOB9V6rA,SamurAIGPT,SamurAIGPT,https://github.com/SamurAIGPT,,,https://avatars.githubusercontent.com/u/131431084?v=4,2026-01-01,2026-04-01,6157.0,12884.0,1.0925775540035731,96.39356057199387,0.5563019572439498,16.0,71.0,3.4375,99.8932004271983,0.4436980427560501,0.0,96.0,-0.9904,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQxNjcwMg==,phpspec,PHPSpec Framework,https://github.com/phpspec,www.phpspec.net,,https://avatars.githubusercontent.com/u/416702?v=4,2026-01-01,2026-04-01,1898.0,10751.0,4.664383561643835,99.69421710585485,0.7414738112633373,40.0,42.0,0.05,59.849293936157586,0.2585261887366627,,,,,,,,,,,,,,,
